model_name,record_idx,relation_pair_id,recipient_family,donor_family,layer_idx,final_label,relation_transfer,overwrite,failure,switch_strength
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,-9
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,-9
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,-9
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,-9
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-9
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-9
meta-llama/Llama-3.2-3B,99,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-9
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,8,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,10,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,100,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-1
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,-3
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,101,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,-3
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,-3
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,-3
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,-3
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-3
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-3
meta-llama/Llama-3.2-3B,102,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-3
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,6,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,8,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,10,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,103,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,104,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,105,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-8
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,6,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,8,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,10,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,106,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,4,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,6,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,8,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,10,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,12,overwrite,0,1,0,9
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,11
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,11
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,11
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,11
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,11
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,11
meta-llama/Llama-3.2-3B,107,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,11
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,4,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,6,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,8,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,10,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,14,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,16,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,18,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,20,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,22,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,24,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,108,part_recv__past_donor,present_participle,past_tense,26,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,12,overwrite,0,1,0,-8
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,14,overwrite,0,1,0,-8
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,16,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,18,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,20,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,22,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,24,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,109,opp_recv__comp_donor,opposite,comparative,26,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,14,overwrite,0,1,0,-8
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,16,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,18,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,20,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,22,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,24,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,110,opp_recv__comp_donor,opposite,comparative,26,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,10,failure,0,0,1,-2
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,12,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,14,overwrite,0,1,0,-6
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,16,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,18,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,20,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,22,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,24,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,111,opp_recv__comp_donor,opposite,comparative,26,relation_transfer,1,0,0,-7
meta-llama/Llama-3.2-3B,112,opp_recv__comp_donor,opposite,comparative,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,112,opp_recv__comp_donor,opposite,comparative,2,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,112,opp_recv__comp_donor,opposite,comparative,4,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,112,opp_recv__comp_donor,opposite,comparative,6,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,112,opp_recv__comp_donor,opposite,comparative,8,failure,0,0,1,-12
