model_name,pair_name,family,item_index,entity,prompt,gold_answer,generated_text,pred_phrase,pred_clean,exact_family_match,gold_token_count,gold_token_mode,first_gold_token_id,first_gold_token_str,top1_token,top1_matches_first_gold,first_token_margin,first_token_rank,first_token_prob,top10_tokens,item_quality
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,4,work,The past tense of work is,worked,The past tense of work is worked. The third-person singular simple present,worked,worked,1,1,leading_space,6575, worked,worked,1,20.292522192001343,1,0.8124836087226868, worked |  works |  work |  a |  the |  usually | \n |  an | :\n | :,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,5,jump,The past tense of jump is,jumped,The past tense of jump is jumped. The third-person singular simple present,jumped,jumped,1,1,leading_space,27096, jumped,jumped,1,20.38145935535431,1,0.7844483256340027, jumped |  j |  jumps |  jump |  the |  usually |  a | : | \n |  either,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,6,look,The past tense of look is,looked,The past tense of look is looked. The third-person singular simple present,looked,looked,1,1,leading_space,7111, looked,looked,1,21.558922290802002,1,0.9114408493041992," looked |  looks |  the |  a | \n |  looking |  "" |  look |  LOOK |  “",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,7,live,The past tense of live is,lived,The past tense of live is lived. The third-person singular simple present,lived,lived,1,1,leading_space,12439, lived,lived,1,20.33326816558838,1,0.8132455945014954," lived |  live |  lives |  a |  the | \n |  usually |  also | , | :",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,8,love,The past tense of love is,loved,The past tense of love is loved. The third-person singular simple present,loved,loved,1,1,leading_space,10456, loved,loved,1,20.114478826522827,1,0.8303138017654419, loved |  lo |  loves |  Loved |  a |  love | \n |  the |  LO |  not,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,9,wash,The past tense of wash is,washed,The past tense of wash is washed. The third-person singular simple present,washed,washed,1,1,leading_space,38593, washed,washed,1,19.556908130645752,1,0.6028673052787781," washed |  was |  the |  usually | :\n | : |  a |  "" |  either | \n",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,10,watch,The past tense of watch is,watched,The past tense of watch is watched. The third-person singular simple present,watched,watched,1,1,leading_space,15746, watched,watched,1,20.12273371219635,1,0.776199221611023, watched |  a |  the | \n | :\n |  watch |  watches |  usually | : |  either,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,11,cook,The past tense of cook is,cooked,The past tense of cook is cooked. The third-person singular simple present,cooked,cooked,1,1,leading_space,30205, cooked,cooked,1,20.32579231262207,1,0.8270228505134583, cooked |  co |  a |  cook | :\n |  the | : |  usually | \n |  to,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,12,start,The past tense of start is,started,"The past tense of start is started.
The past participle of start",started,started,1,1,leading_space,3940, started,started,1,20.36173141002655,1,0.8071237206459045, started |  stared |  starts | \n |  a |  the |  starred |  start | :\n |  usually,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,13,stop,The past tense of stop is,stopped,The past tense of stop is stopped. The third-person singular simple present,stopped,stopped,1,1,leading_space,10717, stopped,stopped,1,21.009760856628418,1,0.8790826201438904, stopped |  stops |  stop | : | \n |  the | :\n |  a |  usually |  sto,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,14,drop,The past tense of drop is,dropped,"The past tense of drop is dropped.
The past participle of drop",dropped,dropped,1,1,leading_space,12504, dropped,dropped,1,21.207964301109314,1,0.8904964327812195, dropped |  drops |  dro |  a |  usually |  the |  fell | : |  either | \n,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,15,study,The past tense of study is,studied,The past tense of study is studied. The third-person singular simple present,studied,studied,1,1,leading_space,20041, studied,studied,1,20.207937479019165,1,0.7875645160675049, studied |  studies |  the |  a |  STUD |  stud |  study | \n |  usually |  either,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,16,try,The past tense of try is,tried,The past tense of try is tried. The third-person singular simple present,tried,tried,1,1,leading_space,6818, tried,tried,1,19.854543685913086,1,0.7617064118385315, tried |  tries |  the |  try |  tri | : | :\n |  a | \n |  usually,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,17,learn,The past tense of learn is,learned,The past tense of learn is learned. The third-person singular simple present,learned,learned,1,1,leading_space,9687, learned,learned,1,19.146862864494324,1,0.4470420479774475, learned |  learnt |  learn |  a |  the |  either | : | \n |  usually | :\n,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,18,paint,The past tense of paint is,painted,The past tense of paint is painted. The third-person singular simple present,painted,painted,1,1,leading_space,24937, painted,painted,1,21.107665419578552,1,0.8917638659477234, painted |  paints |  Paint |  either |  usually |  a |  paint |  the | :\n |  past,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,19,send,The past tense of send is,sent,The past tense of send is sent. The third-person singular simple present,sent,sent,1,1,leading_space,3288, sent,sent,1,19.990461349487305,1,0.7877781987190247, sent |  send |  sends | \n | : |  the |  usually |  a | :\n |  either,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,20,make,The past tense of make is,made,The past tense of make is made. The third-person singular simple present,made,made,1,1,leading_space,1903, made,made,1,20.52580714225769,1,0.8713082075119019," made |  a |  the | \n |  makes |  usually | : | :\n |  m |  """,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,past_tense,21,keep,The past tense of keep is,kept,The past tense of keep is kept. The third-person singular simple present,kept,kept,1,1,leading_space,8774, kept,kept,1,21.364704608917236,1,0.8971718549728394, kept |  keeps |  the |  a |  ke | \n | : |  either |  usually | :\n,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,1,walk,The present participle of walk is,walking,"The present participle of walk is walking.
The present participle of walk",walking,walking,1,1,leading_space,11689, walking,walking,1,21.085097074508667,1,0.9256900548934937," walking |  the |  Walking |  "" |  a |  wandering | .\n |  “ | , |  not",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,2,play,The present participle of play is,playing,"The present participle of play is playing.
The present participle of play",playing,playing,1,1,leading_space,5737, playing,playing,1,20.588529348373413,1,0.8903018832206726," playing |  the |  a |  currently |  "" |  play |  Playing |  now | : |  often",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,3,talk,The present participle of talk is,talking,"The present participle of talk is talking.
The present participle of talk",talking,talking,1,1,leading_space,7556, talking,talking,1,21.39043951034546,1,0.943282425403595," talking |  speaking |  Talking |  the |  talk | .\n |  chatting |  a |  "" |  not",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,4,work,The present participle of work is,working,"The present participle of work is working.
The present participle of work",working,working,1,1,leading_space,3318, working,working,1,20.500462770462036,1,0.892402172088623," working |  the |  Working |  currently |  a |  "" |  usually |  doing | .\n | :",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,5,jump,The present participle of jump is,jumping,"The present participle of jump is jumping.
The present participle of jump",jumping,jumping,1,1,leading_space,30102, jumping,jumping,1,21.84247398376465,1,0.948129415512085," jumping |  j |  the |  Jump |  jump |  le |  a | .\n |  "" |  usually",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,6,look,The present participle of look is,looking,"The present participle of look is looking.
This page was last edited on",looking,looking,1,1,leading_space,3411, looking,looking,1,20.889728546142578,1,0.9072813391685486," looking |  the |  a |  "" | .\n | , | . |  Looking |  ( | :",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,7,live,The present participle of live is,living,"The present participle of live is living.
The present participle of live",living,living,1,1,leading_space,5496, living,living,1,19.929481983184814,1,0.8167124390602112, living |  the |  currently |  Living |  a |  live | .\n |  now |  alive |  (,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,8,love,The present participle of love is,loving,"The present participle of love is loving.
The present participle of love",loving,loving,1,1,leading_space,21955, loving,loving,1,19.10663676261902,1,0.6948199272155762," loving |  the |  a |  lo |  loves |  Loving |  love |  "" |  not |  in",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,9,wash,The present participle of wash is,washing,"The present participle of wash is washing.
The present participle of wash",washing,washing,1,1,leading_space,28786, washing,washing,1,20.653297185897827,1,0.9045697450637817," washing |  the |  "" |  a |  used |  usually |  being |  also |  Washing |  “",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,10,watch,The present participle of watch is,watching,"The present participle of watch is watching.
The present participle of watch",watching,watching,1,1,leading_space,10307, watching,watching,1,20.54119324684143,1,0.8768472075462341, watching |  the |  watch |  a |  observing |  being |  not | .\n | : |  usually,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,11,cook,The present participle of cook is,cooking,"The present participle of cook is cooking.
Cooking is the art,",cooking,cooking,1,1,leading_space,17677, cooking,cooking,1,20.802568197250366,1,0.8817493319511414, cooking |  the |  a |  used |  currently |  now |  usually |  often | .\n |  being,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,12,start,The present participle of start is,starting,"The present participle of start is starting.
This page was last edited on",starting,starting,1,1,leading_space,6041, starting,starting,1,21.334354877471924,1,0.9188283681869507, starting |  staring |  starring |  beginning |  started | .\n |  st |  the |  ( |  a,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,13,stop,The present participle of stop is,stopping,"The present participle of stop is stopping.
This page was last edited on",stopping,stopping,1,1,leading_space,23351, stopping,stopping,1,22.27757716178894,1,0.9596310257911682, stopping |  st |  stop |  the |  stopped | : | .\n |  hal | :\n |  currently,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,14,drop,The present participle of drop is,dropping,"The present participle of drop is dropping.
The present participle of drop",dropping,dropping,1,1,leading_space,26156, dropping,dropping,1,21.527517676353455,1,0.8665350079536438, dropping |  dro |  dripping |  falling |  the |  a | .\n |  being |  Dro |  dr,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,15,study,The present participle of study is,studying,"The present participle of study is studying.
The present participle of study",studying,studying,1,1,leading_space,21630, studying,studying,1,20.632895946502686,1,0.8944015502929688," studying |  stud |  the |  Stud |  a |  studied |  studies |  currently |  "" |  st",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,16,try,The present participle of try is,trying,"The present participle of try is trying.
This page was last edited on",trying,trying,1,1,leading_space,4560, trying,trying,1,21.151158809661865,1,0.8948957920074463, trying |  tri |  the |  try |  a | .\n | : |  usually |  attempting |  currently,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,17,learn,The present participle of learn is,learning,"The present participle of learn is learning.
The present participle of learn",learning,learning,1,1,leading_space,6975, learning,learning,1,20.66454255580902,1,0.8902570009231567," learning |  the |  Learning |  currently |  a |  learn |  studying |  "" | : |  learnt",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,18,paint,The present participle of paint is,painting,"The present participle of paint is painting.
The present participle of paint",painting,painting,1,1,leading_space,19354, painting,painting,1,19.970815300941467,1,0.8050476908683777," painting |  painted |  the |  a |  being |  currently |  paint |  used |  "" |  often",keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,19,send,The present participle of send is,sending,"The present participle of send is sending.
This page was last edited on",sending,sending,1,1,leading_space,11889, sending,sending,1,20.532838582992554,1,0.8997413516044617, sending |  being |  the |  currently | .\n |  ( |  a |  mailing |  send | :,keep_strong
meta-llama/Meta-Llama-3-8B,past_tense__present_participle,present_participle,20,make,The present participle of make is,making,"The present participle of make is making.
The present participle of take",making,making,1,1,leading_space,3339, making,making,1,20.193349838256836,1,0.8613749146461487," making |  the |  a |  being |  mak |  "" | : |  doing |  made | .\n",keep_strong
