model_name,family_pair,recipient_family,donor_family,entity_a,entity_b,layer_idx,answer_a,answer_b,answer_relation,patched_text,effect,entity_wins,relation_wins,original_retained,mixed_or_other
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,6,taller,light,short,The comparative form of tall is short. The comparative form of short is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,8,taller,light,short,The comparative form of tall is short. The comparative form of big is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,10,taller,light,short,The comparative form of tall is short. The comparative form of short is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,12,taller,light,short,The comparative form of tall is short. The comparative form of short is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,14,taller,light,short,The comparative form of tall is light. The comparative form of tall is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,16,taller,light,short,The comparative form of tall is light. The comparative form of tall is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,18,taller,light,short,The comparative form of tall is light. The comparative form of tall is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,20,taller,light,short,The comparative form of tall is light. The comparative form of tall is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,22,taller,light,short,The comparative form of tall is light. The comparative form of tall is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,24,taller,light,short,The comparative form of tall is light. The comparative form of tall is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,tall,dark,26,taller,light,short,The comparative form of tall is light. The comparative form of tall is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,0,slow,stronger,faster,The opposite of fast is slow. The opposite of slow is fast,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,2,slow,stronger,faster,The opposite of fast is slow. The opposite of slow is fast,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,4,slow,stronger,faster,The opposite of fast is slow. The opposite of slow is fast,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,6,slow,stronger,faster,The opposite of fast is slow. The opposite of slow is fast,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,8,slow,stronger,faster,The opposite of fast is slow. The opposite of slow is fast,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,10,slow,stronger,faster,The opposite of fast is slow. The opposite of slow is fast,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,12,slow,stronger,faster,The opposite of fast is slow. The opposite of slow is fast,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,14,slow,stronger,faster,The opposite of fast is fasted. The opposite of slow is,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,16,slow,stronger,faster,The opposite of fast is faster. The opposite of slow is slower,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,18,slow,stronger,faster,The opposite of fast is faster. The opposite of slow is slower,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,20,slow,stronger,faster,The opposite of fast is stronger. The opposite of fast is better,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,22,slow,stronger,faster,The opposite of fast is stronger. The opposite of fast is better,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,24,slow,stronger,faster,The opposite of fast is stronger. The opposite of fast is better,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,fast,strong,26,slow,stronger,faster,The opposite of fast is stronger. The opposite of fast is better,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,0,faster,weak,slow,The comparative form of fast is faster. The comparative form of good is,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,2,faster,weak,slow,The comparative form of fast is faster. The comparative form of good is,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,4,faster,weak,slow,The comparative form of fast is faster. The comparative form of good is,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,6,faster,weak,slow,The comparative form of fast is slow. The comparative form of slow is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,8,faster,weak,slow,The comparative form of fast is slow. The comparative form of slow is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,10,faster,weak,slow,The comparative form of fast is slow. The comparative form of slow is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,12,faster,weak,slow,The comparative form of fast is slow. The comparative form of slow is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,14,faster,weak,slow,The comparative form of fast is slow. The comparative form of slow is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,16,faster,weak,slow,The comparative form of fast is slow. The comparative form of slow is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,18,faster,weak,slow,The comparative form of fast is weak. It is used to compare two,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,20,faster,weak,slow,The comparative form of fast is weak. It is used to compare two,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,22,faster,weak,slow,The comparative form of fast is weak. It is used to compare two,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,24,faster,weak,slow,The comparative form of fast is weak. It is used to compare two,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,fast,strong,26,faster,weak,slow,"The comparative form of fast is weak, and the comparative form of slow",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,0,soft,larger,harder,The opposite of hard is soft. The opposite of hard is soft,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,2,soft,larger,harder,The opposite of hard is soft. The opposite of hard is soft,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,4,soft,larger,harder,The opposite of hard is soft. The opposite of hard is soft,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,6,soft,larger,harder,The opposite of hard is soft. The opposite of sharp is dull,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,8,soft,larger,harder,The opposite of hard is soft. The opposite of soft is hard,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,10,soft,larger,harder,The opposite of hard is soft. Soft is the opposite of hard,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,12,soft,larger,harder,The opposite of hard is soft. The opposite of soft is hard,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,14,soft,larger,harder,"The opposite of hard is hard.
The opposite of soft is soft",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,16,soft,larger,harder,The opposite of hard is harder. The opposite of soft is softer,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,18,soft,larger,harder,The opposite of hard is the soft. The soft is the opposite,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,20,soft,larger,harder,The opposite of hard is larger. The opposite of large is small,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,22,soft,larger,harder,The opposite of hard is larger. The opposite of large is small,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,24,soft,larger,harder,The opposite of hard is larger. The opposite of large is small,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,opposite__comparative,opposite,comparative,hard,large,26,soft,larger,harder,The opposite of hard is larger. The opposite of large is small,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,hard,large,0,harder,small,soft,The comparative form of hard is harder. Harder is the comparative form,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,hard,large,2,harder,small,soft,"The comparative form of hard is harder.
The comparative form of soft is",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,hard,large,4,harder,small,soft,The comparative form of hard is harder. Harder is the comparative form,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,hard,large,6,harder,small,soft,The comparative form of hard is soft. The comparative form of soft is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,hard,large,8,harder,small,soft,The comparative form of hard is soft. The comparative form of soft is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,hard,large,10,harder,small,soft,The comparative form of hard is soft. The comparative form of soft is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,comparative__opposite,comparative,opposite,hard,large,12,harder,small,soft,The comparative form of hard is soft. The comparative form of soft is,relation_wins,0,1,0,0
